game_id,name,team,number,goals,assists,ds,turns
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Robert Lewis,Texas A&M (7),#09,1,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Kevin Land,Texas A&M (7),#18,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Charles Coleman,Texas A&M (7),#36,1,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Jonathan Nance,Texas A&M (7),#88,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Ian Smith,Texas A&M (7),#01,0,1,1,2
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Jared Schueler,Texas A&M (7),#32,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Thomas Slack,Texas A&M (7),#23,4,0,0,1
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Ryan  Jones,Texas A&M (7),#42,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,David Klinges,Dartmouth (18),#64,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Sean Griffin,Dartmouth (18),#25,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Daniel Rosengard,Dartmouth (18),#04,2,1,1,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Brett Szalapski,Dartmouth (18),#09,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Daniel Finch,Dartmouth (18),#06,1,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Nathan Lehrer,Dartmouth (18),#22,1,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Nicholas Golini,Dartmouth (18),#31,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Daniel Harris,Dartmouth (18),#12,0,2,0,1
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Sean Derrow,Dartmouth (18),#50,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Peter Lobel,Dartmouth (18),#08,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Spencer Diamond,Dartmouth (18),#02,1,3,0,1
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Evan Rheingold,Dartmouth (18),#01,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Andrew Pillsbury,Dartmouth (18),#05,0,2,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Jon Xu,Dartmouth (18),#23,0,1,0,2
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Henry Frost,Dartmouth (18),#16,0,0,0,2
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Leo Blooston,Dartmouth (18),#13,1,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,David Friedman,Dartmouth (18),#20,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Caleb Ladue,Dartmouth (18),#15,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Gerben Scherpbier,Dartmouth (18),#07,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Sam Hills,Dartmouth (18),#10,4,1,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Arthur Bledsoe,Dartmouth (18),#11,1,1,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,David Clemens-Sewall,Dartmouth (18),#33,1,0,0,2
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Daniel Lowenstein,Dartmouth (18),#03,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Sean Howe,Dartmouth (18),#17,0,1,1,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Cedar Farwell,Dartmouth (18),#44,0,0,0,0
9dEjll4vNSrTjLVNQnWBToIl6ZXmldgh2sTK61s9Drk%3d,Theodore Owens,Dartmouth (18),#27,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Brennen Zinckgraf,Florida (9),#12,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Bradley Seuntjens,Florida (9),#04,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Patrick Gettino,Florida (9),#32,2,1,1,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Gabriel Lucas,Florida (9),#18,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,James Dahl,Florida (9),#03,0,2,1,7
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Jason Silverman,Florida (9),#00,0,2,1,2
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Dayan D'Aniello,Florida (9),#05,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Jacob Dummeldinger,Florida (9),#11,2,1,0,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Matthew Terza,Florida (9),#13,0,0,1,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Billy O'Bryan,Florida (9),#02,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Bryan Redden,Florida (9),#45,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Joseph Sutherland,Florida (9),#08,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Matt Thompson,Florida (9),#10,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Aaron Spector,Florida (9),#26,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Tanner Repasky,Florida (9),#15,3,0,0,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Rob Brice,Florida (9),#16,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Daniel Bishop,Florida (9),#06,2,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Hayden Wachob,Florida (9),#18,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Doug Terza,Florida (9),#31,0,1,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Bobby Ley,Florida (9),#09,1,3,0,6
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Brian Benge,Florida (9),#33,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Andrew Ranon,Florida (9),#17,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Natan Lee-Engel,Carleton College (16),#95,2,1,0,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Galen Ryan,Carleton College (16),#40,1,1,1,2
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Nathaniel Grant,Carleton College (16),#20,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Robert Olney,Carleton College (16),#00,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Jesse Bolton,Carleton College (16),#07,0,1,1,3
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Sef Van Kan,Carleton College (16),#23,2,1,0,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Paxton Harvieux,Carleton College (16),#18,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Tyler Mahony,Carleton College (16),#21,3,2,1,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Alexander Trautman,Carleton College (16),#17,1,1,2,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Jake Ritmire,Carleton College (16),#55,1,1,0,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Kenneth Justin Lim,Carleton College (16),#14,1,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,John Raynolds,Carleton College (16),#10,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Michael Goodgame,Carleton College (16),#08,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Conor Eckert,Carleton College (16),#33,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Russell Hanson,Carleton College (16),#91,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Simon Johansen,Carleton College (16),#13,1,0,0,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Elliot Mawby,Carleton College (16),#27,0,0,1,1
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Louis Cohen,Carleton College (16),#05,1,0,0,3
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Nick Petru,Carleton College (16),#50,1,0,1,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Benjamin Caffrey,Carleton College (16),#48,0,4,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,James Adams,Carleton College (16),#12,0,0,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Eli Miller,Carleton College (16),#03,0,2,0,0
bTLgOuMS3cLXBs%2bw%2bd%2b1%2fuQRi6Ilnn7gABTkw2ouqOA%3d,Duncan Sallstrom,Carleton College (16),#11,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Seth Drew,Tufts (15),#70,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Nicholas  Roberts,Tufts (15),#03,1,3,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Michael Hagenow,Tufts (15),#52,0,0,0,1
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Eamon Wick,Tufts (15),#94,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Tyler Chan,Tufts (15),#04,4,2,4,2
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Skyler Tom,Tufts (15),#12,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Jason Shnipes,Tufts (15),#19,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Sam Isaac,Tufts (15),#31,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Dylan Gully,Tufts (15),#10,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Nick Adolph,Tufts (15),#01,0,0,0,1
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,John Spiva,Tufts (15),#18,1,1,1,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Eric Shaw,Tufts (15),#09,1,3,0,1
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Carter Thallon,Tufts (15),#05,2,1,1,2
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,David Lyle,Tufts (15),#32,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Yukinobu Tanimoto,Tufts (15),#07,1,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Gavin Murphy,Tufts (15),#02,0,0,0,1
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,William Wong,Tufts (15),#25,0,2,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,David Taylor,Tufts (15),#33,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Ariel Rascoe,Tufts (15),#82,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Jesse Mahler,Tufts (15),#41,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Eugene Buonaccorsi,Tufts (15),#20,0,2,0,2
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Daniel Pavitt,Tufts (15),#24,3,0,0,2
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Sam Dushay,Tufts (15),#08,1,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Maxwell Perham,Massachusetts (19),#07,0,0,1,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Brian Rodriguez,Massachusetts (19),#06,0,7,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Peter Mcginn,Massachusetts (19),#67,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Alec Zabrecky,Massachusetts (19),#47,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Jackson Barron,Massachusetts (19),#05,1,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Samuel Richardson,Massachusetts (19),#81,1,0,1,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Giancarlo Cincotta,Massachusetts (19),#44,1,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Ben Tseytlin,Massachusetts (19),#22,0,0,0,2
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,David Dibiase,Massachusetts (19),#02,0,2,1,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Elliot Jerry,Massachusetts (19),#33,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Manit Munshi,Massachusetts (19),#21,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Conor Kline,Massachusetts (19),#11,3,1,1,2
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Ben  Sadok,Massachusetts (19),#08,2,0,1,2
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Ben Katz,Massachusetts (19),#17,1,1,0,1
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Elliot Lee,Massachusetts (19),#03,0,1,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Josh Hirschman,Massachusetts (19),#72,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Aaron Raskin,Massachusetts (19),#28,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,David Lunetta,Massachusetts (19),#01,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Jeffrey Babbitt,Massachusetts (19),#31,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Wesley Johnson,Massachusetts (19),#10,0,0,0,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,George Milne,Massachusetts (19),#19,0,0,1,0
Yc9nWG%2bQ3YFI8aDyBb3pPXGnZhQzRCFVKzSo13OpsN8%3d,Kevin Norton,Massachusetts (19),#15,4,1,1,2
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Mike French,North Carolina (6),#04,0,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Nick Macleod,North Carolina (6),#14,0,1,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Justin Moore,North Carolina (6),#11,0,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Andrew Cohen,North Carolina (6),#13,1,0,0,1
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Aaron Wan,North Carolina (6),#01,0,1,0,2
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Mitchell Sayasene,North Carolina (6),#08,0,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Jacob Mouw,North Carolina (6),#09,0,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Charlie Shaffner,North Carolina (6),#20,2,1,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Hunter Wilson,North Carolina (6),#26,1,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Nathan Warden,North Carolina (6),#21,0,0,2,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Ben Maxson,North Carolina (6),#06,0,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Clayton Noblit,North Carolina (6),#76,0,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Jonathan Nethercutt,North Carolina (6),#24,0,2,1,3
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Ben Snell,North Carolina (6),#77,0,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Schuyler Kylstra,North Carolina (6),#17,3,0,0,0
RV2ybBA6JU2DrlDI24brW9jOse20Ky4UKbcfOmwNnkw%3d,Aaron Warshauer,North Carolina (6),#00,1,1,0,0
